#class tools::wcsv::ntuple
#title Cube deposited energy
#separator 44
#vector_separator 59
#column double Cube
55.4205
127.179
62.8289
39.4859
96.1064
43.6749
27.8723
74.9028
76.137
141.336
24.2504
28.0182
34.4708
40.5779
57.2387
75.7665
75.833
128.32
28.0536
46.0201
84.2186
69.0673
24.2715
75.6095
70.7439
52.9586
51.6861
48.9339
135.342
38.5802
119.684
23.0759
40.6726
50.5873
36.0928
137.127
53.2922
46.5801
71.6976
30.8707
35.9338
73.2904
58.1642
77.8519
74.7417
76.3155
120.182
107.67
25.0646
61.9155
116.997
75.9311
40.0267
41.4925
53.1171
89.3465
95.6464
54.9177
38.6807
161.818
36.1688
47.4288
27.9059
24.2826
31.7169
83.1967
56.8924
108.782
67.8469
53.712
37.9693
50.5975
47.1989
30.5395
27.6821
30.981
40.8769
32.1653
42.4076
29.1483
48.526
26.8972
50.5509
76.1034
35.8402
10.3476
50.9811
94.3862
201.377
4.29386
90.9559
57.1165
154.142
72.3374
97.1428
91.7456
30.1098
45.1005
39.6244
11.5685
27.6646
11.327
20.7348
41.0868
56.2018
94.0265
75.1945
16.4673
72.3093
40.464
152.875
198.746
81.0349
70.4418
173.056
46.4325
24.8956
115.992
118.513
28.1187
65.7639
150.094
30.3898
35.2175
27.0764
59.2148
86.9983
65.4866
39.402
34.8921
15.1962
80.9352
72.0425
75.7888
30.2182
88.9827
82.9936
89.7191
39.1151
44.8342
74.7768
80.6588
105.666
87.4802
83.5535
44.8601
69.8271
49.2617
86.7296
46.5533
75.2716
37.4389
43.3606
32.9911
51.9282
27.4772
42.03
30.4525
41.5241
35.9489
82.7458
30.106
49.2956
28.7701
33.6051
24.7686
62.7758
34.3504
55.6623
62.7971
46.9757
71.8457
32.3636
80.4415
53.9394
28.8133
31.3102
40.6358
53.5128
96.6131
129.482
32.3024
57.6526
24.69
128.255
47.0647
27.3639
54.5907
31.6852
16.4018
91.4856
120.827
43.3903
16.6593
64.8726
116.607
119.047
47.9989
43.2423
47.4695
